"","idvar","year","X","countryname","ccode","gdppercap","population","LoTPoliceCriminal","LoTPoliceDissident","LoTPoliceMarginalized","LoTPoliceStateAgent","LoTPrisonCriminal","LoTPrisonDissident","LoTPrisonMarginalized","LoTPrisonStateAgent","LoTMilitaryCriminal","LoTMilitaryDissident","LoTMilitaryMarginalized","LoTMilitaryStateAgent","LoTIntelligenceCriminal","LoTIntelligenceDissident","LoTIntelligenceMarginalized","LoTIntelligenceStateAgent","LoTImmigrationCriminal","LoTImmigrationDissident","LoTImmigrationMarginalized","LoTImmigrationStateAgent","LoTParamilitaryCriminal","LoTParamilitaryDissident","LoTParamilitaryMarginalized","LoTParamilitaryStateAgent","RstrctAccess","uds.mean","uds.sd","uds.median","uds.025","uds.975","polity2","xconst","parreg","parcomp","exconst","bornyear","endyear","democracy","agedem","agereg","polityDemoc","cyear","lotPolCri","lotPolDis","lotPolMar","lotPolSA","lotPriCri","lotPriDis","lotPriMar","lotPriSA","lotMilCri","lotMilDis","lotMilMar","lotMilSA","lotIntCri","lotIntDis","lotIntMar","lotIntSA","lotImmCri","lotImmDis","lotImmMar","lotImmSA","lotParCri","lotParDis","lotParMar","lotParSA","codingstart","COWcode","v2x_polyarchy","v2x_api","v2x_mpi","v2x_jucon","CIRI","UNCTRY","POLITY","INJUD"
"1411",771,1997,1422,"Bangladesh","BGD",390.4079054,123574107,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319108588457163,0.159444042443444,0.31539533210892,0.00554162894878993,0.631769992871026,6,5,2,3,5,1971,2008,1,12,7,1,-3,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,771,0.584449490046295,0.799163182192444,0.369735797900146,0.507006943225861,140,50,771,1
"1412",771,1998,1423,"Bangladesh","BGD",396.1696495,126169583,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318238965393805,0.161424685283394,0.317141728903373,-0.000382851294837557,0.628275738981832,6,5,2,3,5,1971,2008,1,13,8,1,-2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,771,0.584449490046295,0.799163182192444,0.369735797900146,0.507006943225861,140,50,771,1
"1413",771,1999,1424,"Bangladesh","BGD",398.2295463,128746273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355039935865811,0.193642010798681,0.352028055905002,-0.0158735793173642,0.755513300617845,6,5,2,3,5,1971,2008,1,14,9,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,771,0.584449490046295,0.799163182192444,0.369735797900146,0.507006943225861,140,50,771,1
"1414",771,2000,1425,"Bangladesh","BGD",406.5317405,131280739,0,3,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197253314776083,0.161235752185892,0.196685097978699,-0.112215659428602,0.508431243333463,6,5,2,3,5,1971,2008,1,15,10,1,0,0,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,771,0.584449490046295,0.799163182192444,0.369735797900146,0.507006943225861,140,50,771,1
"1415",771,2001,1426,"Bangladesh","BGD",403.5945462,133776064,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354358381513456,0.194185076400366,0.352317618351529,-0.0126268744922447,0.755447483054811,6,5,2,3,5,1971,2008,1,16,11,1,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,771,0.573972555913963,0.792388912489858,0.355556199338067,0.507006943225861,140,50,771,1
"1416",771,2002,1427,"Bangladesh","BGD",401.7081533,136228456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308111151538339,0.191739003135037,0.304042647135377,-0.0555716971352913,0.688426064645361,6,5,2,3,5,1971,2008,1,17,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,771,0.550726337899177,0.779751210586772,0.321701465211582,0.445554375648499,140,50,771,1
"1417",771,2003,1428,"Bangladesh","BGD",434.0465632,138600174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303236241509623,0.190245492588073,0.300995648796942,-0.060079961830977,0.688701401830663,6,5,2,3,5,1971,2008,1,18,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,771,0.554711958975656,0.78301407861362,0.326409839337692,0.445554375648499,140,50,771,0
"1418",771,2004,1429,"Bangladesh","BGD",462.2748798,140843786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300241046988602,0.18834626313184,0.29734081447904,-0.0579973562292237,0.676538798847814,6,5,2,3,5,1971,2008,1,19,14,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,771,0.554711958975656,0.78301407861362,0.326409839337692,0.445554375648499,140,50,771,0
"1419",771,2005,1430,"Bangladesh","BGD",485.8528881,142929979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299496787028189,0.189928024158335,0.296644829744043,-0.0654190867125424,0.667208133936282,6,5,2,3,5,1971,2008,1,20,15,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,771,0.554711958975656,0.78301407861362,0.326409839337692,0.445554375648499,140,50,771,0
"1420",775,1995,1431,"Myanmar","MMR",NA,44710931,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.18088280960081,0.254393144785944,-1.17394043304147,-1.6942277492043,-0.70086186273462,-7,3,4,1,3,1948,2008,0,34,34,0,-5,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,775,0.109197161940906,0.218394323881812,0,0.0194906704127789,182,104,775,0
"1421",775,1996,1432,"Myanmar","MMR",NA,45290888,3,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.18262328942345,0.253951616591329,-1.17912024510589,-1.70132346037124,-0.699858011673622,-7,3,4,1,3,1948,2008,0,35,35,0,-4,3,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,775,0.109197161940906,0.218394323881812,0,0.0194906704127789,182,104,775,0
"1422",775,1997,1433,"Myanmar","MMR",NA,45895991,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.18355041579302,0.256117376356439,-1.18271956978209,-1.69270988176994,-0.691383695618712,-7,3,4,1,3,1948,2008,0,36,36,0,-3,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,775,0.109197161940906,0.218394323881812,0,0.0194906704127789,182,104,775,0
"1423",775,1998,1434,"Myanmar","MMR",NA,46509586,0,0,0,0,3,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.17723336911647,0.25736846233839,-1.17238113000183,-1.6927585635283,-0.684158623932162,-7,3,4,1,3,1948,2008,0,37,37,0,-2,0,0,0,0,3,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,775,0.109197161940906,0.218394323881812,0,0.0194906704127789,182,104,775,0
"1424",775,1999,1435,"Myanmar","MMR",NA,47106923,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.18197412049183,0.262915072916828,-1.18116374989694,-1.69250994607047,-0.670218264439691,-7,3,4,1,3,1948,2008,0,38,38,0,-1,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,775,0.109197161940906,0.218394323881812,0,0.0194906704127789,182,104,775,0
"1425",775,2000,1436,"Myanmar","MMR",NA,47669791,0,0,0,0,4,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36272380605053,0.22577316126541,-1.35718448752451,-1.82565666457022,-0.933449980688828,-7,3,4,1,3,1948,2008,0,39,39,0,0,0,0,0,0,4,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,775,0.107871556168203,0.215743112336406,0,0.0194906704127789,182,104,775,0
"1426",775,2001,1437,"Myanmar","MMR",NA,48195684,-99,0,-99,0,3,0,-99,0,-99,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.17855385807427,0.260155163402422,-1.17244382499813,-1.70671213883474,-0.68601365920473,-7,3,4,1,3,1948,2008,0,40,40,0,1,NA,0,NA,0,3,0,NA,0,NA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,775,0.107871556168203,0.215743112336406,0,0.0194906704127789,182,104,775,0
"1427",775,2002,1438,"Myanmar","MMR",NA,48689952,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.18448302656561,0.260924873906834,-1.18264876288236,-1.70322587085015,-0.674898002598994,-7,3,4,1,3,1948,2008,0,41,41,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,775,0.107871556168203,0.215743112336406,0,0.0194906704127789,182,104,775,0
"1428",775,2003,1439,"Myanmar","MMR",NA,49151958,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1841081457338,0.261669696609152,-1.17904625941652,-1.72606282373347,-0.686454499335594,-7,3,4,1,3,1948,2008,0,42,42,0,3,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,775,0.107871556168203,0.215743112336406,0,0.0194906704127789,182,104,775,0
"1429",775,2004,1440,"Myanmar","MMR",NA,49582751,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32745396930411,0.259400947280561,-1.32141335046672,-1.86284951684981,-0.835192235265759,-8,2,4,1,2,1948,2008,0,43,43,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,775,0.107871556168203,0.215743112336406,0,0.0194906704127789,182,104,775,0
"1430",775,2005,1441,"Myanmar","MMR",NA,49984704,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32243065657517,0.257275039862885,-1.31473565194188,-1.8497660665368,-0.833370408415611,-8,2,4,1,2,1948,2008,0,44,44,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,775,0.107871556168203,0.215743112336406,0,0.0194906704127789,182,104,775,0
"1431",780,1995,1442,"Sri Lanka","LKA",719.0039863,18074000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177558168449362,0.1618249370882,0.17816581571699,-0.132879038263086,0.489134048692661,5,5,3,3,5,1948,2008,1,7,7,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,780,0.575350151929487,0.785846911466893,0.364853392392081,0.739411890506744,596,144,780,2
"1432",780,1996,1443,"Sri Lanka","LKA",763.617912,18210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214630938446247,0.160716869866438,0.214635380984323,-0.0975466885919703,0.52663097870969,5,5,3,3,5,1948,2008,1,8,8,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,780,0.571137819047249,0.783310473068128,0.35896516502637,0.739411890506744,596,144,780,2
"1433",780,1997,1444,"Sri Lanka","LKA",823.6595472,18323000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252178504358046,0.162279015768783,0.250806696972792,-0.0610332952510392,0.571930476546587,5,5,3,3,5,1948,2008,1,9,9,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,780,0.571137819047249,0.783310473068128,0.35896516502637,0.739411890506744,596,144,780,2
"1434",780,1998,1445,"Sri Lanka","LKA",853.4429201,18425000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257424555522652,0.160457090821915,0.257571343255482,-0.0566005813698678,0.580280440444073,5,5,3,3,5,1948,2008,1,10,10,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,780,0.557215398161649,0.773361899554214,0.341068896769085,0.739411890506744,596,144,780,2
"1435",780,1999,1446,"Sri Lanka","LKA",843.1453634,18532000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366835078766184,0.196586418592832,0.365341146513639,-0.0114475664917616,0.767139914512084,5,5,3,3,5,1948,2008,1,11,11,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,780,0.540292565421021,0.76250154489518,0.318083585946863,0.739411890506744,596,144,780,2
"1436",780,2000,1447,"Sri Lanka","LKA",875.412178,18655000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208607700239847,0.160463541778387,0.205044474277859,-0.10236364764704,0.514599615228887,5,5,3,3,5,1948,2008,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,780,0.526443248284429,0.754008937448115,0.298877559120742,0.739411890506744,596,144,780,2
"1437",780,2001,1448,"Sri Lanka","LKA",837.6990787,18797000,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410916423990281,0.196141189561913,0.409026281223029,0.0332862744076068,0.798042875698043,6,6,3,3,6,1948,2008,1,13,13,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,780,0.559031755095996,0.775487264613841,0.34257624557815,0.739411890506744,596,144,780,2
"1438",780,2002,1449,"Sri Lanka","LKA",873.1472436,18939000,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403889086635561,0.195065234276246,0.399124947037618,0.0226630311448964,0.793410999699642,6,6,3,3,6,1948,2008,1,14,14,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,780,0.568934740274096,0.781837880937172,0.356031599611019,0.739411890506744,596,144,780,2
"1439",780,2003,1450,"Sri Lanka","LKA",989.4547732,19083000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42426455429362,0.190767521812675,0.421096743782429,0.0569482148364028,0.805890554601297,5,5,3,3,5,1948,2008,1,15,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,780,0.568934740274096,0.781837880937172,0.356031599611019,0.739411890506744,596,144,780,2
"1440",780,2004,1451,"Sri Lanka","LKA",1074.661983,19227000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418465017378621,0.192407291875224,0.421352597169286,0.0390311403123493,0.799980766753437,5,5,3,3,5,1948,2008,1,16,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,780,0.541699278631471,0.764673458109257,0.318725099153685,0.739411890506744,596,144,780,2
"1441",780,2005,1452,"Sri Lanka","LKA",1259.807591,19373000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476487185395918,0.194557799925598,0.47371586460715,0.104636217099094,0.854249498855447,5,5,3,3,5,1948,2008,1,17,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,780,0.49057512562857,0.727273570019825,0.253876681237315,0.739411890506744,596,144,780,2
"1442",790,1995,1453,"Nepal","NPL",205.7465272,21390905,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344478233550939,0.169139749445689,0.340012621616826,0.0269941386993186,0.679592048076044,5,6,2,0,6,1920,2008,1,6,6,0,-5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,790,0.409085201819835,0.691084311366939,0.12708609227273,0.757246434688568,473,524,790,1
"1443",790,1996,1454,"Nepal","NPL",206.4409708,21902534,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347186390766259,0.174028858640877,0.345895078367318,0.010714079939334,0.685145794455326,5,6,2,0,6,1920,2008,1,7,7,0,-4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,790,0.405470913404123,0.68692283408309,0.124018992725155,0.766475975513458,473,524,790,1
"1444",790,1997,1455,"Nepal","NPL",219.6310635,22395247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344222413592702,0.170788400353941,0.338840691266812,0.0137340867923061,0.683366337845127,5,6,2,0,6,1920,2008,1,8,8,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,790,0.400426181491292,0.6804230739294,0.120429289053184,0.766475975513458,473,524,790,1
"1445",790,1998,1456,"Nepal","NPL",212.3742546,22866496,0,4,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349849603244073,0.170007857000248,0.345386929587103,0.0310383734889936,0.690848679700407,5,6,2,0,6,1920,2008,1,9,9,0,-2,0,4,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,790,0.399070686448253,0.678500023054287,0.119641349842218,0.766475975513458,473,524,790,1
"1446",790,1999,1457,"Nepal","NPL",215.8966735,23315053,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299610697856556,0.191315987575218,0.293764377714464,-0.0640910055973813,0.68885822113624,6,6,3,4,6,1920,2008,1,10,10,1,-1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,790,0.391883379272128,0.672296074422463,0.111470684121792,0.766475975513458,473,524,790,1
"1447",790,2000,1458,"Nepal","NPL",231.4329676,23740145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298326142058305,0.158833247567894,0.298061608651918,-0.0105817486195258,0.614504191828725,6,6,3,4,6,1920,2008,1,11,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,790,0.368123438414088,0.64670253971419,0.0895443371139855,0.780677437782288,473,524,790,1
"1448",790,2001,1459,"Nepal","NPL",248.8329359,24140941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301175343142526,0.191108932340726,0.299219521344943,-0.0671111584608053,0.672769204803523,6,6,3,4,6,1920,2008,1,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,790,0.356569318712155,0.631228303408429,0.0819103340158817,0.753872632980347,473,524,790,1
"1449",790,2002,1460,"Nepal","NPL",246.8035835,24516969,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.250533460922195,0.195172855946477,-0.247233772064931,-0.636006183489401,0.132403819646265,-6,1,3,3,1,1920,2008,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,790,0.263469701342146,0.526939402684292,0,0.747789144515991,473,524,790,1
"1450",790,2003,1461,"Nepal","NPL",254.5539382,24868900,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.306924697143243,0.199992724771321,-0.303124800185597,-0.69930697022864,0.0757106629749781,-6,1,3,3,1,1920,2008,0,2,2,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,790,0.228264502268999,0.456529004537997,0,0.745314836502075,473,524,790,1
"1451",790,2004,1462,"Nepal","NPL",288.6695954,25198130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.367602398808737,0.202359221267419,-0.362070325442535,-0.763223019717663,0.0341729961513759,-6,1,3,3,1,1920,2008,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,790,0.231566797368404,0.463133594736808,0,0.741026103496552,473,524,790,1
"1452",790,2005,1463,"Nepal","NPL",318.7480983,25506847,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.66158127658086,0.225597651384219,-0.659704306101797,-1.11528487191945,-0.226826805920952,-6,1,3,3,1,1920,2008,0,4,4,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,790,0.229785250548597,0.459570501097194,0,0.711953163146973,473,524,790,1
"1453",800,1995,1464,"Thailand","THA",2856.246392,59266089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48453268451323,0.176902412311505,0.480495424859181,0.152149818249579,0.844181256587926,9,7,2,4,7,1887,2008,1,4,4,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,800,0.494764611597755,0.735854008792253,0.253675214403257,0.70465749502182,626,764,800,1
"1454",800,1996,1465,"Thailand","THA",3056.752646,59878955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529183128078234,0.182891667621646,0.528792063929556,0.181557238439418,0.899632823923908,9,7,2,4,7,1887,2008,1,5,5,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,800,0.502472166400773,0.74170363526309,0.263240697538455,0.70465749502182,626,764,800,1
"1455",800,1997,1466,"Thailand","THA",2480.476091,60544937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633522454858916,0.185646999481667,0.628773139445623,0.276123286083322,1.00795913428451,9,7,2,4,7,1887,2008,1,6,6,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,800,0.549338410441109,0.77203516344686,0.326641657435359,0.70465749502182,626,764,800,1
"1456",800,1998,1467,"Thailand","THA",1855.900383,61250974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690552529327791,0.194043183081348,0.69132724000345,0.313061249999315,1.07536073586179,9,7,2,4,7,1887,2008,1,7,7,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,800,0.568641201275042,0.785316291232086,0.351966111317999,0.698135554790497,626,764,800,1
"1457",800,1999,1468,"Thailand","THA",2043.905832,61973957,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656801128968292,0.202239964139912,0.658629392694739,0.267098659497944,1.05924472091788,9,7,2,4,7,1887,2008,1,8,8,1,-1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,800,0.568641201275042,0.785316291232086,0.351966111317999,0.698135554790497,626,764,800,1
"1458",800,2000,1469,"Thailand","THA",2016.041015,62693322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62577565643619,0.170588519349502,0.6275651794049,0.2947570158113,0.959912011975568,9,7,2,4,7,1887,2008,1,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,800,0.574367281368245,0.79119092806162,0.357543634674869,0.698135554790497,626,764,800,1
"1459",800,2001,1470,"Thailand","THA",1896.971003,63415174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599789393431076,0.201532723139901,0.596955977367338,0.215443301488821,1.00365410756557,9,7,2,4,7,1887,2008,1,10,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,800,0.615188157756338,0.815317804650204,0.415058510862472,0.698135554790497,626,764,800,1
"1460",800,2002,1471,"Thailand","THA",2093.979206,64136669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594948006805505,0.206611260854776,0.593013927362592,0.197818186587979,1.01423288378014,9,7,2,4,7,1887,2008,1,11,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,800,0.627755799840609,0.822625570881598,0.43288602879962,0.698135554790497,626,764,800,1
"1461",800,2003,1472,"Thailand","THA",2349.384526,64817254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598229945682651,0.202630622258162,0.598180349965744,0.209381417377496,0.999190049237585,9,7,2,4,7,1887,2008,1,12,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,800,0.625924836867385,0.821357514353796,0.430492159380974,0.698135554790497,626,764,800,1
"1462",800,2004,1473,"Thailand","THA",2643.478935,65404522,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594856433172721,0.202568637513264,0.593621092831518,0.211028135769514,1.00351794640797,9,7,2,4,7,1887,2008,1,13,13,1,4,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,800,0.618898992970693,0.816774242360842,0.421023743580545,0.698135554790497,626,764,800,1
"1463",800,2005,1474,"Thailand","THA",2874.386274,65863973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0.535846792820073,0.196684972978696,0.532187135376212,0.166098094694916,0.93153958164783,9,7,2,4,7,1887,2008,1,14,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,1900,800,0.613327682799527,0.81353711553405,0.413118250065004,0.698135554790497,626,764,800,1
"1464",811,1995,1475,"Cambodia","KHM",321.7746398,10694459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.250819140566464,0.165790479327467,-0.247776889246884,-0.572867968493866,0.0755282334730939,1,3,3,3,3,1953,2008,0,43,5,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,811,0.436891812452131,0.684093576951195,0.189690047953067,0.164657965302467,188,116,811,0
